carat,cut,color,clarity,depth,table,price,x,y,z,volume,price_per_carat
1.5,Premium,I,SI1,58.6,62.0,8190,7.46,7.43,4.36,241.665,5460.0
1.5,Premium,G,SI2,62.0,62.0,8190,7.31,7.25,4.51,239.019,5460.0
1.5,Fair,E,SI2,59.9,68.0,8190,7.39,7.3,4.4,237.367,5460.0
1.5,Good,G,SI2,64.3,57.0,8190,7.29,7.2,4.66,244.594,5460.0
1.04,Very Good,D,VS1,62.3,59.0,8192,6.39,6.48,4.01,166.043,7876.92
1.52,Very Good,F,SI2,62.3,59.0,8192,7.33,7.37,4.58,247.421,5389.47
1.13,Ideal,G,VVS2,60.7,57.0,8192,6.74,6.81,4.11,188.647,7249.56
1.51,Ideal,I,SI1,62.7,57.0,8193,7.35,7.3,4.59,246.276,5425.83
1.52,Very Good,H,SI2,62.7,57.0,8194,7.32,7.36,4.6,247.826,5390.79
1.48,Very Good,I,VS2,63.0,58.0,8196,7.16,7.19,4.52,232.691,5537.84
1.21,Premium,F,VS1,61.6,58.0,8196,6.88,6.82,4.22,198.009,6773.55
1.01,Premium,D,VS1,61.8,54.0,8201,6.44,6.38,3.96,162.705,8119.8
1.52,Premium,J,VVS2,58.3,62.0,8202,7.61,7.49,4.4,250.795,5396.05
1.07,Ideal,D,VS2,62.5,57.0,8202,6.48,6.51,4.06,171.27,7665.42
1.12,Ideal,G,VS1,61.5,56.0,8202,6.7,6.73,4.13,186.226,7323.21
1.51,Ideal,J,VS2,61.5,56.0,8203,7.37,7.4,4.54,247.603,5432.45
1.09,Premium,F,VS1,60.9,58.0,8204,6.67,6.63,4.05,179.1,7526.61
1.51,Premium,J,VS1,61.4,57.0,8204,7.38,7.3,4.51,242.972,5433.11
1.53,Premium,J,VS1,62.8,59.0,8205,7.34,7.31,4.6,246.815,5362.75
1.53,Premium,J,VS1,60.1,59.0,8205,7.51,7.47,4.5,252.449,5362.75
1.54,Ideal,J,VS1,62.0,53.0,8207,7.41,7.49,4.62,256.414,5329.22
1.51,Good,I,VS1,65.8,57.0,8210,7.09,7.17,4.69,238.418,5437.09
1.01,Very Good,F,VVS2,59.8,58.0,8212,6.47,6.55,3.89,164.852,8130.69
1.07,Ideal,G,VVS2,62.8,54.0,8212,6.51,6.55,4.1,174.826,7674.77
1.41,Good,F,SI1,63.7,58.0,8212,7.06,7.01,4.48,221.718,5824.11
1.22,Ideal,G,VS2,61.4,56.0,8213,6.88,6.9,4.23,200.807,6731.97
1.22,Premium,G,VS2,61.8,58.0,8213,6.84,6.91,4.25,200.874,6731.97
1.51,Very Good,I,SI1,63.5,57.0,8214,7.19,7.24,4.58,238.415,5439.74
1.51,Very Good,I,SI1,62.8,59.0,8214,7.17,7.26,4.53,235.806,5439.74
1.0,Very Good,F,VVS2,61.4,58.0,8216,6.36,6.41,3.92,159.809,8216.0
1.52,Premium,J,VS1,61.2,59.0,8216,7.36,7.39,4.51,245.301,5405.26
1.4,Fair,F,VS2,66.5,56.0,8216,6.83,6.76,4.52,208.692,5868.57
1.52,Very Good,J,VS1,62.2,55.0,8217,7.35,7.42,4.59,250.325,5405.92
1.0,Ideal,G,VVS1,61.9,57.0,8217,6.39,6.43,3.97,163.118,8217.0
1.51,Ideal,J,VS2,62.0,56.0,8217,7.3,7.34,4.54,243.262,5441.72
1.06,Very Good,E,VS1,59.6,60.0,8219,6.68,6.75,4.0,180.36,7753.77
1.12,Premium,G,VVS1,58.9,60.0,8219,6.91,6.78,4.03,188.805,7338.39
1.51,Very Good,H,VS2,63.1,57.0,8219,7.24,7.21,4.56,238.034,5443.05
1.73,Good,E,I1,63.6,59.0,8220,7.56,7.6,4.82,276.938,4751.45
1.62,Ideal,I,SI2,62.2,57.0,8220,7.51,7.57,4.69,266.63,5074.07
2.33,Premium,H,I1,60.7,58.0,8220,8.64,8.56,5.22,386.063,3527.9
1.57,Ideal,J,SI1,62.4,57.0,8221,7.51,7.4,4.65,258.419,5236.31
1.51,Very Good,I,VS2,63.1,56.0,8223,7.26,7.32,4.6,244.459,5445.7
1.4,Premium,H,SI1,62.4,57.0,8223,7.19,7.11,4.46,227.999,5873.57
1.4,Premium,H,SI1,62.2,58.0,8223,7.16,7.12,4.44,226.348,5873.57
1.5,Ideal,H,VVS2,61.3,56.0,8224,7.37,7.28,4.49,240.905,5482.67
1.04,Very Good,G,IF,61.7,58.0,8225,6.47,6.6,4.03,172.089,7908.65
1.02,Ideal,E,VS2,61.0,56.0,8225,6.53,6.51,3.98,169.191,8063.73
1.25,Ideal,G,SI1,60.7,56.0,8226,6.98,7.05,4.26,209.63,6580.8
1.0,Very Good,F,VVS2,61.1,55.0,8227,6.49,6.51,3.97,167.732,8227.0
1.31,Ideal,F,SI1,62.4,57.0,8227,6.96,6.88,4.32,206.862,6280.15
1.59,Ideal,J,VVS2,60.3,57.0,8227,7.65,7.58,4.59,266.16,5174.21
1.57,Ideal,I,SI2,62.6,58.0,8228,7.38,7.41,4.63,253.195,5240.76
1.32,Ideal,G,SI1,62.1,57.0,8231,7.02,7.05,4.37,216.276,6235.61
1.2,Very Good,F,VS2,61.1,58.0,8232,6.82,6.86,4.18,195.562,6860.0
1.5,Premium,F,SI2,63.0,59.0,8232,7.24,7.2,4.55,237.182,5488.0
1.11,Very Good,F,VS1,62.1,58.0,8233,6.63,6.7,4.14,183.903,7417.12
1.11,Ideal,F,VS2,60.9,57.0,8233,6.69,6.75,4.09,184.694,7417.12
1.23,Ideal,G,VS2,62.4,57.0,8233,6.88,6.83,4.28,201.119,6693.5
1.27,Very Good,H,VS1,60.7,54.0,8235,7.01,7.05,4.27,211.026,6484.25
1.07,Ideal,G,VVS2,62.4,55.6,8235,6.48,6.55,4.07,172.747,7696.26
1.03,Ideal,F,VS1,62.8,54.0,8237,6.48,6.39,4.05,167.699,7997.09
1.26,Ideal,H,VS1,60.9,57.0,8238,6.97,6.99,4.25,207.061,6538.1
1.0,Ideal,G,VVS2,61.2,56.0,8239,6.47,6.5,3.97,166.958,8239.0
0.9,Good,D,VVS1,62.9,58.0,8239,6.01,6.1,3.81,139.678,9154.44
1.53,Very Good,I,SI1,63.1,57.0,8242,7.34,7.28,4.61,246.336,5386.93
1.51,Good,I,SI1,62.5,57.0,8242,7.25,7.32,4.55,241.468,5458.28
1.51,Good,H,SI2,61.0,56.0,8243,7.29,7.37,4.47,240.161,5458.94
1.02,Ideal,E,VS1,60.1,57.0,8244,6.59,6.52,3.94,169.289,8082.35
1.51,Good,I,SI1,63.7,61.0,8245,7.15,7.11,4.54,230.798,5460.26
1.51,Good,F,SI2,63.8,59.0,8245,7.22,7.18,4.59,237.944,5460.26
1.0,Very Good,G,VVS1,62.3,55.0,8246,6.34,6.44,3.98,162.502,8246.0
1.03,Ideal,G,VVS1,62.0,56.0,8248,6.5,6.54,4.04,171.74,8007.77
1.12,Ideal,F,VS2,62.1,56.0,8251,6.63,6.67,4.13,182.637,7366.96
1.01,Ideal,G,VVS2,62.2,54.0,8252,6.48,6.41,4.01,166.563,8170.3
1.13,Ideal,E,VS2,62.0,54.0,8253,6.66,6.7,4.14,184.735,7303.54
1.54,Ideal,I,SI2,62.0,59.0,8254,7.33,7.38,4.56,246.675,5359.74
1.5,Good,I,SI1,61.1,63.0,8254,7.27,7.34,4.46,237.994,5502.67
1.17,Premium,F,VS2,60.2,58.0,8256,6.88,6.85,4.13,194.639,7056.41
1.26,Ideal,D,VS2,62.5,57.0,8256,6.9,6.85,4.3,203.24,6552.38
1.27,Ideal,D,SI1,62.1,55.0,8256,6.92,6.96,4.31,207.583,6500.79
1.3,Premium,F,SI1,61.1,53.0,8256,7.17,7.04,4.34,219.069,6350.77
1.35,Very Good,G,VS1,63.4,56.0,8256,7.09,7.01,4.47,222.163,6115.56
2.04,Very Good,I,I1,59.3,61.0,8257,8.25,8.3,4.91,336.212,4047.55
1.24,Ideal,H,VS2,60.8,56.0,8257,6.92,6.96,4.22,203.249,6658.87
1.77,Very Good,J,SI2,63.4,60.0,8257,7.65,7.61,4.84,281.768,4664.97
1.5,Good,I,SI1,63.1,54.0,8258,7.31,7.34,4.62,247.888,5505.33
1.54,Premium,I,SI1,60.9,59.0,8258,7.42,7.46,4.53,250.75,5362.34
1.52,Premium,J,VS1,62.4,59.0,8258,7.36,7.31,4.58,246.411,5432.89
1.52,Premium,J,VS1,62.0,59.0,8258,7.36,7.34,4.56,246.342,5432.89
1.51,Fair,H,SI1,65.8,62.0,8260,7.1,7.06,4.66,233.587,5470.2
1.31,Very Good,H,VS2,60.4,58.0,8261,7.04,7.09,4.27,213.131,6306.11
1.31,Ideal,H,VS2,61.8,57.0,8261,7.02,7.06,4.35,215.591,6306.11
1.7,Premium,H,SI2,59.8,61.0,8263,7.67,7.62,4.57,267.095,4860.59
1.72,Fair,D,SI2,64.6,58.0,8264,7.53,7.46,4.84,271.881,4804.65
1.01,Very Good,F,VVS2,63.0,56.0,8265,6.34,6.4,4.01,162.71,8183.17
1.19,Ideal,F,VS2,62.0,57.0,8265,6.76,6.78,4.2,192.498,6945.38
1.01,Premium,D,VS1,62.4,58.0,8265,6.38,6.41,3.99,163.174,8183.17
1.2,Premium,F,VS2,62.8,62.0,8266,6.69,6.62,4.18,185.123,6888.33
1.17,Ideal,H,IF,61.0,53.0,8266,6.89,6.85,4.19,197.753,7064.96
1.4,Very Good,D,SI2,61.8,54.0,8268,7.16,7.21,4.44,229.209,5905.71
1.04,Ideal,G,VVS1,62.5,55.0,8268,6.54,6.45,4.06,171.263,7950.0
1.53,Very Good,E,SI2,59.3,60.0,8270,7.44,7.46,4.42,245.321,5405.23
1.39,Ideal,I,VVS2,61.6,53.0,8271,7.21,7.22,4.44,231.13,5950.36
1.51,Good,J,VS1,61.5,59.0,8271,7.26,7.31,4.48,237.756,5477.48
1.54,Ideal,J,VS2,61.9,57.0,8275,7.39,7.5,4.6,254.955,5373.38
1.41,Ideal,J,VS1,61.6,56.0,8275,7.19,7.22,4.44,230.488,5868.79
1.2,Ideal,H,VS1,61.6,57.0,8275,6.82,6.85,4.21,196.679,6895.83
1.5,Good,J,VVS2,63.3,57.0,8276,7.25,7.28,4.6,242.788,5517.33
1.12,Ideal,D,VS2,62.0,55.0,8279,6.63,6.66,4.12,181.922,7391.96
1.01,Ideal,D,VS2,62.6,55.0,8279,6.42,6.46,4.03,167.137,8197.03
1.2,Premium,E,VS2,62.0,59.0,8279,6.78,6.71,4.18,190.164,6899.17
1.1,Ideal,F,VS1,61.7,57.0,8279,6.67,6.65,4.11,182.301,7526.36
1.52,Good,G,SI2,63.0,61.0,8280,7.25,7.28,4.58,241.732,5447.37
1.25,Premium,G,VVS1,58.2,61.0,8281,7.1,7.05,4.12,206.227,6624.8
1.09,Ideal,G,VVS2,62.5,56.0,8282,6.54,6.58,4.1,176.436,7598.17
1.7,Good,J,VS2,63.6,59.0,8282,7.53,7.48,4.77,268.667,4871.76
1.51,Ideal,G,SI1,61.6,56.0,8283,7.34,7.25,4.5,239.467,5485.43
1.51,Ideal,G,SI1,61.6,56.0,8283,7.34,7.25,4.5,239.467,5485.43
1.41,Very Good,H,SI1,62.6,59.0,8283,7.08,7.14,4.45,224.953,5874.47
1.03,Ideal,E,VS1,61.7,56.0,8284,6.47,6.53,4.01,169.419,8042.72
1.06,Ideal,G,VS1,61.1,57.0,8285,6.54,6.61,4.02,173.782,7816.04
0.4,Ideal,D,SI2,61.3,56.0,622,4.72,4.77,2.91,65.517,1555.0
0.4,Very Good,E,SI2,58.7,59.0,622,4.78,4.82,2.82,64.972,1555.0
0.33,Very Good,G,VS2,61.5,59.4,623,4.45,4.49,2.75,54.946,1887.88
0.27,Ideal,H,VVS2,62.1,57.0,623,4.15,4.1,2.56,43.558,2307.41
0.27,Premium,H,VVS2,60.7,59.0,623,4.21,4.19,2.55,44.982,2307.41
0.32,Very Good,H,VS1,58.9,63.0,624,4.46,4.4,2.61,51.219,1950.0
0.32,Very Good,F,VS2,61.5,59.7,624,4.32,4.39,2.68,50.826,1950.0
0.3,Ideal,G,VS1,61.8,56.0,624,4.31,4.33,2.67,49.828,2080.0
0.3,Ideal,G,VS1,63.1,55.0,624,4.25,4.31,2.7,49.457,2080.0
0.3,Ideal,G,VS1,62.0,56.0,624,4.29,4.32,2.67,49.483,2080.0
0.3,Ideal,G,VS1,62.2,55.0,624,4.28,4.31,2.67,49.253,2080.0
0.3,Ideal,G,VS1,60.9,57.0,624,4.34,4.36,2.65,50.144,2080.0
0.3,Ideal,G,VS1,61.8,57.0,624,4.29,4.32,2.66,49.297,2080.0
0.3,Ideal,G,VS1,62.4,57.0,624,4.3,4.32,2.69,49.969,2080.0
0.3,Ideal,G,VS1,60.6,57.0,624,4.38,4.4,2.66,51.264,2080.0
0.4,Ideal,I,SI1,62.3,55.0,624,4.72,4.75,2.95,66.139,1560.0
0.25,Ideal,G,IF,61.7,56.0,624,4.04,4.1,2.51,41.576,2496.0
0.36,Very Good,I,SI1,63.1,57.0,624,4.55,4.51,2.86,58.689,1733.33
0.36,Premium,I,SI1,60.4,60.0,624,4.62,4.58,2.78,58.824,1733.33
0.37,Ideal,J,VS1,62.6,57.0,624,4.57,4.54,2.85,59.131,1686.49
0.37,Ideal,J,VS1,62.4,55.0,624,4.64,4.59,2.88,61.337,1686.49
0.37,Very Good,G,SI2,63.4,57.0,624,4.57,4.55,2.89,60.093,1686.49
0.37,Very Good,G,SI2,63.3,55.0,624,4.61,4.58,2.91,61.441,1686.49
0.37,Premium,F,SI2,60.2,60.0,624,4.7,4.6,2.8,60.536,1686.49
0.37,Premium,F,SI2,60.7,57.0,624,4.67,4.62,2.82,60.843,1686.49
0.33,Premium,H,VS2,58.8,62.0,624,4.53,4.49,2.65,53.9,1890.91
0.32,Premium,E,SI1,62.0,60.0,624,4.43,4.38,2.73,52.971,1950.0
0.28,Good,E,VS2,63.7,60.0,625,4.23,4.18,2.68,47.386,2232.14
0.42,Very Good,D,SI2,58.6,58.0,625,4.91,4.98,2.9,70.91,1488.1
0.41,Ideal,I,VS2,61.4,54.0,625,4.81,4.83,2.96,68.768,1524.39
1.21,Ideal,H,VVS1,62.8,55.0,8286,6.78,6.82,4.27,197.443,6847.93
1.01,Premium,D,VS1,60.0,58.0,8286,6.6,6.54,3.94,170.066,8203.96
1.51,Fair,F,SI2,61.8,66.0,8287,7.18,7.16,4.43,227.741,5488.08
1.51,Fair,I,VS2,64.6,58.0,8287,7.19,7.15,4.63,238.021,5488.08
1.51,Ideal,H,SI1,61.9,57.0,8287,7.37,7.32,4.55,245.465,5488.08
1.61,Very Good,E,SI2,61.9,57.0,8288,7.44,7.48,4.62,257.109,5147.83
1.53,Ideal,H,SI1,61.9,58.0,8289,7.38,7.42,4.58,250.799,5417.65
1.5,Very Good,E,SI2,62.2,58.0,8291,7.31,7.35,4.56,245.002,5527.33
1.5,Very Good,I,SI1,63.1,59.0,8291,7.16,7.23,4.54,235.021,5527.33
1.5,Ideal,I,SI1,62.7,57.0,8291,7.21,7.3,4.55,239.48,5527.33
1.23,Premium,G,VS1,59.6,60.0,8293,6.99,6.94,4.15,201.319,6742.28
1.21,Premium,G,VS2,60.3,60.0,8294,6.89,6.83,4.14,194.823,6854.55
1.21,Premium,H,IF,62.2,58.0,8294,6.8,6.83,4.24,196.923,6854.55
1.21,Ideal,G,VS2,61.5,56.0,8294,6.83,6.88,4.22,198.299,6854.55
1.09,Ideal,G,VVS2,61.2,57.0,8295,6.62,6.66,4.06,179.002,7610.09
1.09,Ideal,G,VS1,60.4,58.0,8296,6.67,6.7,4.04,180.544,7611.01
1.24,Very Good,G,VS1,62.0,55.0,8298,6.89,6.95,4.29,205.429,6691.94
1.51,Ideal,J,VS1,61.3,61.0,8298,7.34,7.4,4.52,245.508,5495.36
1.24,Ideal,F,VS2,62.2,56.0,8298,6.94,6.88,4.3,205.313,6691.94
1.52,Premium,I,SI1,61.2,60.0,8299,7.41,7.36,4.52,246.51,5459.87
1.52,Ideal,E,SI2,61.0,56.0,8299,7.45,7.41,4.53,250.076,5459.87
1.24,Ideal,H,VS1,61.6,56.0,8299,6.88,6.91,4.25,202.048,6692.74
1.24,Ideal,H,VS1,62.1,56.0,8299,6.85,6.88,4.26,200.765,6692.74
1.52,Premium,G,SI2,60.9,57.0,8299,7.5,7.44,4.55,253.89,5459.87
1.54,Very Good,H,SI2,62.3,56.0,8301,7.33,7.38,4.58,247.757,5390.26
1.55,Ideal,J,SI1,62.4,57.0,8301,7.5,7.45,4.67,260.936,5355.48
1.02,Ideal,E,VS1,62.2,54.0,8303,6.43,6.46,4.01,166.567,8140.2
1.21,Premium,G,VS1,59.5,58.0,8305,6.97,7.01,4.16,203.256,6863.64
1.09,Ideal,G,VS1,60.3,57.0,8305,6.68,6.73,4.04,181.624,7619.27
1.02,Ideal,G,IF,62.5,57.0,8311,6.44,6.37,4.0,164.091,8148.04
1.51,Premium,D,SI2,61.4,56.0,8311,7.37,7.32,4.51,243.307,5503.97
1.27,Very Good,D,SI1,62.5,58.0,8312,6.87,6.92,4.31,204.899,6544.88
1.51,Good,I,SI1,63.7,58.0,8313,7.22,7.26,4.61,241.643,5505.3
1.22,Ideal,G,VS1,61.3,56.0,8313,6.93,6.88,4.23,201.68,6813.93
1.47,Premium,F,SI2,61.6,60.0,8314,7.38,7.33,4.53,245.052,5655.78
1.14,Very Good,E,VS1,63.1,59.0,8315,6.63,6.61,4.18,183.186,7293.86
1.5,Good,I,VS2,61.9,60.0,8316,7.25,7.28,4.5,237.51,5544.0
1.5,Premium,G,SI2,60.7,58.0,8316,7.39,7.33,4.47,242.134,5544.0
1.5,Premium,E,SI2,62.7,59.0,8316,7.3,7.22,4.55,239.812,5544.0
1.02,Very Good,E,VS1,62.9,54.0,8317,6.38,6.46,4.04,166.508,8153.92
1.56,Very Good,H,SI2,59.9,59.0,8317,7.47,7.52,4.49,252.223,5331.41
1.02,Ideal,G,VVS1,61.5,57.0,8317,6.47,6.44,3.97,165.417,8153.92
1.01,Premium,F,VVS2,61.8,59.0,8319,6.46,6.42,3.98,165.063,8236.63
1.06,Premium,G,VVS1,61.1,58.0,8319,6.57,6.53,4.0,171.608,7848.11
1.2,Ideal,G,VS2,59.9,61.0,8321,6.85,6.88,4.11,193.696,6934.17
1.08,Ideal,F,VS1,62.1,53.0,8321,6.6,6.64,4.11,180.117,7704.63
1.72,Premium,J,SI1,61.7,58.0,8324,7.71,7.81,4.79,288.43,4839.53
1.56,Premium,J,VS1,61.1,59.0,8324,7.49,7.52,4.58,257.968,5335.9
1.59,Ideal,J,SI1,62.4,55.0,8325,7.48,7.45,4.66,259.683,5235.85
1.11,Premium,E,VS1,61.2,58.0,8329,6.69,6.65,4.08,181.513,7503.6
1.01,Very Good,F,VS2,62.0,60.0,8330,6.36,6.39,3.95,160.53,8247.52
1.6,Premium,H,SI2,59.4,59.0,8333,7.6,7.55,4.5,258.21,5208.12
1.5,Premium,H,SI2,62.5,60.0,8333,7.32,7.25,4.55,241.468,5555.33
1.0,Premium,D,VS1,61.9,55.0,8333,6.4,6.36,3.95,160.781,8333.0
1.0,Premium,D,VS1,62.2,55.0,8333,6.46,6.4,4.0,165.376,8333.0
1.2,Very Good,F,VS2,62.6,56.0,8334,6.73,6.78,4.23,193.012,6945.0
1.2,Ideal,F,VS2,62.3,55.0,8334,6.79,6.83,4.24,196.633,6945.0
1.65,Ideal,J,SI1,62.5,56.0,8334,7.59,7.54,4.73,270.691,5050.91
1.01,Good,D,VS1,64.1,55.0,8339,6.29,6.38,4.06,162.929,8256.44
1.22,Very Good,G,VS2,62.3,58.0,8340,6.79,6.82,4.24,196.345,6836.07
1.04,Premium,D,VS1,62.3,59.0,8341,6.48,6.39,4.01,166.043,8020.19
1.04,Ideal,D,VS1,59.1,56.0,8341,6.65,6.59,3.91,171.35,8020.19
1.51,Ideal,I,SI1,61.1,59.0,8342,7.4,7.37,4.51,245.966,5524.5
1.52,Premium,F,SI2,62.3,59.0,8342,7.37,7.33,4.58,247.421,5488.16
1.06,Ideal,F,VS1,61.7,57.0,8344,6.55,6.57,4.05,174.286,7871.7
1.14,Ideal,G,VS1,61.4,57.0,8346,6.75,6.81,4.16,191.225,7321.05
1.16,Premium,E,VS1,58.7,58.0,8346,6.89,6.87,4.04,191.231,7194.83
1.02,Ideal,D,VS1,62.6,57.0,8347,6.4,6.44,4.02,165.688,8183.33
1.08,Ideal,G,VVS1,61.6,56.0,8347,6.6,6.65,4.08,179.071,7728.7
1.5,Good,J,VS1,60.7,61.0,8347,7.27,7.3,4.42,234.574,5564.67
1.01,Very Good,E,VS1,59.4,59.0,8348,6.52,6.54,3.88,165.446,8265.35
1.21,Ideal,E,VS1,62.2,57.0,8348,6.83,6.8,4.24,196.923,6899.17
1.21,Ideal,F,VS2,61.5,56.0,8348,6.87,6.83,4.21,197.542,6899.17
1.15,Very Good,G,VVS2,58.4,59.0,8349,6.84,6.92,4.02,190.278,7260.0
1.13,Premium,E,VS1,61.1,59.0,8353,6.72,6.69,4.1,184.323,7392.04
1.51,Fair,I,SI1,68.3,57.0,8355,6.95,6.87,4.72,225.363,5533.11
1.64,Very Good,F,SI2,63.2,57.0,8357,7.56,7.47,4.75,268.248,5095.73
1.13,Very Good,E,VS2,61.9,61.0,8358,6.61,6.64,4.1,179.951,7396.46
1.06,Ideal,G,VVS2,61.7,56.0,8358,6.59,6.56,4.06,175.515,7884.91
1.0,Good,E,VVS1,63.4,59.0,8359,6.27,6.24,4.0,156.499,8359.0
1.07,Premium,D,VS1,62.0,60.0,8359,6.55,6.49,4.04,171.738,7812.15
1.16,Very Good,G,VVS2,62.3,59.0,8361,6.69,6.72,4.18,187.919,7207.76
1.81,Fair,J,SI1,56.2,62.0,8362,8.14,8.09,4.56,300.288,4619.89
1.22,Premium,G,VS2,61.8,58.0,8362,6.91,6.84,4.25,200.874,6854.1
1.22,Ideal,G,VS2,61.4,56.0,8362,6.9,6.88,4.23,200.807,6854.1
1.57,Ideal,J,VS2,62.3,54.0,8363,7.5,7.49,4.67,262.337,5326.75
1.74,Premium,J,VS2,61.9,62.0,8364,7.62,7.54,4.7,270.038,4806.9
1.09,Ideal,G,VVS2,60.6,57.0,8364,6.62,6.7,4.05,179.634,7673.39
1.25,Ideal,H,VS1,62.1,57.0,8365,6.89,6.92,4.29,204.542,6692.0
1.53,Premium,H,SI1,62.4,60.0,8365,7.34,7.31,4.57,245.205,5467.32
1.71,Premium,I,SI2,59.0,60.0,8366,7.86,7.83,4.63,284.948,4892.4
1.52,Premium,J,VS1,61.2,59.0,8366,7.39,7.36,4.51,245.301,5503.95
1.0,Ideal,G,VVS1,61.9,57.0,8366,6.43,6.39,3.97,163.118,8366.0
1.52,Premium,D,SI2,58.6,62.0,8366,7.56,7.45,4.41,248.38,5503.95
1.73,Good,E,I1,63.6,59.0,8370,7.6,7.56,4.82,276.938,4838.15
1.51,Premium,J,VS1,62.1,58.0,8371,7.36,7.4,4.58,249.445,5543.71
1.5,Ideal,I,SI1,62.3,56.0,8371,7.35,7.41,4.6,250.532,5580.67
1.51,Very Good,H,SI2,60.8,56.0,8372,7.41,7.46,4.52,249.859,5544.37
1.01,Very Good,G,VVS1,61.8,59.0,8373,6.47,6.41,3.98,165.061,8290.1
1.0,Good,D,VVS2,60.2,62.0,8374,6.42,6.46,3.88,160.916,8374.0
1.03,Very Good,F,VVS2,61.3,57.0,8375,6.49,6.53,3.99,169.095,8131.07
1.22,Very Good,G,VS2,62.7,58.0,8377,6.8,6.72,4.24,193.751,6866.39
1.6,Ideal,I,SI2,61.9,57.0,8377,7.48,7.51,4.64,260.651,5235.62
1.6,Very Good,F,SI2,60.5,60.0,8377,7.52,7.55,4.56,258.899,5235.62
1.2,Good,E,VS2,63.6,57.0,8380,6.74,6.68,4.27,192.249,6983.33
1.23,Premium,G,VS1,62.8,56.0,8381,6.86,6.81,4.29,200.414,6813.82
1.23,Premium,G,VS1,61.8,58.0,8381,6.88,6.84,4.24,199.531,6813.82
1.75,Good,H,SI2,64.1,56.0,8385,7.59,7.55,4.85,277.927,4791.43
1.03,Ideal,G,VVS2,60.7,57.0,8385,6.5,6.58,3.97,169.797,8140.78
1.33,Ideal,H,VS2,59.5,57.0,8385,7.18,7.23,4.29,222.7,6304.51
1.2,Good,G,VS1,63.6,58.0,8387,6.59,6.56,4.18,180.703,6989.17
1.51,Fair,F,SI1,65.8,56.0,8387,7.16,7.12,4.7,239.602,5554.3
1.51,Premium,H,SI2,62.4,58.0,8388,7.36,7.31,4.58,246.411,5554.97
1.5,Very Good,J,VVS2,63.3,56.0,8391,7.18,7.29,4.58,239.727,5594.0
1.31,Ideal,H,VS1,62.4,56.0,8392,7.0,6.98,4.36,213.03,6406.11
1.07,Ideal,G,VVS2,62.4,54.0,8393,6.51,6.56,4.08,174.239,7843.93
1.12,Ideal,G,VS1,62.5,54.0,8394,6.65,6.69,4.17,185.517,7494.64
1.51,Ideal,I,SI1,61.2,60.0,8396,7.39,7.37,4.52,246.179,5560.26
1.51,Ideal,I,SI1,59.4,61.0,8396,7.52,7.46,4.45,249.641,5560.26
1.7,Premium,F,SI2,60.2,61.0,8397,7.79,7.68,4.66,278.795,4939.41
1.03,Ideal,G,VVS1,62.0,56.0,8398,6.54,6.5,4.04,171.74,8153.4
1.5,Premium,F,SI1,60.0,60.0,8400,7.48,7.42,4.47,248.092,5600.0
1.51,Ideal,I,SI1,62.7,57.0,8400,7.35,7.3,4.59,246.276,5562.91
1.11,Ideal,G,VS2,61.6,56.0,8400,6.62,6.65,4.09,180.054,7567.57
1.0,Premium,F,VVS2,61.2,60.0,8400,6.43,6.38,3.92,160.812,8400.0
1.25,Ideal,E,VS2,62.6,56.0,8400,6.89,6.84,4.3,202.649,6720.0
1.01,Very Good,E,VVS2,61.6,58.0,8401,6.4,6.46,3.96,163.722,8317.82
1.02,Ideal,G,VVS2,62.1,57.0,8401,6.43,6.45,4.0,165.894,8236.27
1.02,Ideal,G,VVS2,61.6,57.0,8401,6.45,6.47,3.98,166.091,8236.27
1.02,Ideal,G,VVS2,62.7,57.0,8401,6.41,6.45,4.03,166.618,8236.27
1.21,Premium,G,VS2,62.8,59.0,8402,6.84,6.76,4.27,197.438,6943.8
1.21,Very Good,F,VS2,62.9,54.0,8403,6.78,6.82,4.28,197.905,6944.63
1.01,Very Good,E,VS1,60.4,60.0,8403,6.43,6.48,3.9,162.499,8319.8
1.13,Ideal,E,VS2,62.0,54.0,8404,6.7,6.66,4.14,184.735,7437.17
1.23,Very Good,H,VVS1,62.5,58.0,8405,6.77,6.82,4.25,196.228,6833.33
1.08,Ideal,F,VS1,61.4,55.0,8405,6.61,6.69,4.08,180.421,7782.41
1.12,Very Good,G,VVS1,60.9,57.0,8408,6.67,6.72,4.08,182.875,7507.14
1.52,Very Good,H,SI2,62.8,58.0,8408,7.25,7.3,4.57,241.867,5531.58
2.04,Premium,I,I1,59.3,61.0,8408,8.3,8.25,4.91,336.212,4121.57
1.5,Very Good,I,SI1,63.1,54.0,8408,7.34,7.31,4.62,247.888,5605.33
1.54,Premium,E,SI2,59.9,60.0,8408,7.49,7.38,4.46,246.532,5459.74
1.18,Very Good,G,VS2,62.7,54.7,8411,6.74,6.77,4.23,193.014,7127.97
1.22,Ideal,H,VS1,61.9,54.0,8411,6.88,6.9,4.26,202.231,6894.26
1.06,Ideal,E,VS1,62.1,57.0,8413,6.49,6.52,4.04,170.952,7936.79
1.2,Ideal,G,VS2,62.8,54.0,8414,6.75,6.79,4.25,194.788,7011.67
1.18,Ideal,G,VS1,61.3,56.0,8414,6.81,6.83,4.17,193.956,7130.51
1.01,Good,E,VVS2,63.9,58.0,8415,6.31,6.37,4.05,162.789,8331.68
